gene_id	length	effective_length	TPM_average	COUNT_Tsirt_JLS178	COUNT_Tsirt_JLS181	COUNT_Tsirt_JLS187	COUNT_Tsirt_JLS202	COUNT_Tsirt_JLS216	COUNT_Tsirt_JLS223	COUNT_Tsirt_JLS224	COUNT_Tsirt_JLS228	COUNT_Tsirt_JLS242	COUNT_Tsirt_JLS247	COUNT_Tsirt_JLS248	COUNT_Tsirt_JLS249	COUNT_Tsirt_JLS253	COUNT_Tsirt_JLS254	COUNT_Tsirt_JLS255	COUNT_Tsirt_JLS256	COUNT_Tsirt_JLS257	COUNT_Tsirt_JLS260	COUNT_Tsirt_JLS269	TPM_Tsirt_JLS178	TPM_Tsirt_JLS181	TPM_Tsirt_JLS187	TPM_Tsirt_JLS202	TPM_Tsirt_JLS216	TPM_Tsirt_JLS223	TPM_Tsirt_JLS224	TPM_Tsirt_JLS228	TPM_Tsirt_JLS242	TPM_Tsirt_JLS247	TPM_Tsirt_JLS248	TPM_Tsirt_JLS249	TPM_Tsirt_JLS253	TPM_Tsirt_JLS254	TPM_Tsirt_JLS255	TPM_Tsirt_JLS256	TPM_Tsirt_JLS257	TPM_Tsirt_JLS260	TPM_Tsirt_JLS269	TPM10K_Tsirt_JLS178	TPM10K_Tsirt_JLS181	TPM10K_Tsirt_JLS187	TPM10K_Tsirt_JLS202	TPM10K_Tsirt_JLS216	TPM10K_Tsirt_JLS223	TPM10K_Tsirt_JLS224	TPM10K_Tsirt_JLS228	TPM10K_Tsirt_JLS242	TPM10K_Tsirt_JLS247	TPM10K_Tsirt_JLS248	TPM10K_Tsirt_JLS249	TPM10K_Tsirt_JLS253	TPM10K_Tsirt_JLS254	TPM10K_Tsirt_JLS255	TPM10K_Tsirt_JLS256	TPM10K_Tsirt_JLS257	TPM10K_Tsirt_JLS260	TPM10K_Tsirt_JLS269	TPM10K_average
trinityContig14182||sp|P62068.1|	1068	909.35	19.976315789473684	162	6	161	59	56	9	109	48	134	112	100	126	29	0	16	47	259	12	72	33.27	9.06	34.91	12.88	17.29	2.11	34.4	23.76	27.38	29.96	28.01	34.25	7.76	0	4.49	7.5	49.63	2.96	19.93	9.032805	2.4597900000000004	9.478064999999999	3.4969200000000003	4.694235	0.572865	9.3396	6.45084	7.433669999999999	8.13414	7.604715000000001	9.298875	2.1068399999999996	0	1.219035	2.03625	13.474545	0.8036399999999999	5.410995	5.423569736842105
trinityContig14214||sp|Q8IWT0.2|	492	333.35	17.655263157894737	31	3	53	66	40	8	11	21	31	23	36	33	15	5	8	18	46	17	16	17.37	12.06	31.56	38.71	32.74	5.02	9.05	28.09	17.24	16.36	27.08	24.07	10.53	4.58	5.94	7.72	24.12	11.36	11.85	4.715955	3.27429	8.568539999999999	10.509765000000002	8.888910000000001	1.36293	2.4570750000000006	7.626435000000001	4.68066	4.44174	7.35222	6.535005	2.8588949999999995	1.24347	1.61271	2.09598	6.54858	3.08424	3.217275	4.793403947368422
trinityContig14227||sp|P63002.1|	594	435.35	25.955789473684213	110	15	154	48	45	3	25	29	19	78	77	113	2	0	2	17	134	3	17	47.19	46.57	70.04	21.68	28.5	1.45	16.01	29.81	8.1	42.88	44.6	63.49	1.09	0	1.15	5.61	53.74	1.54	9.71	12.812085	12.643755	19.01586	5.88612	7.73775	0.393675	4.3467150000000006	8.093415	2.19915	11.64192	12.1089	17.237535	0.29593500000000006	0	0.312225	1.5231150000000002	14.59041	0.41811000000000004	2.6362650000000003	7.046996842105264
trinityContig14298||sp|Q9Y365.2|	813	654.35	64.39947368421052	449	29	541	269	188	24	73	84	126	255	251	349	79	1	40	102	460	31	140	128.14	60.5	163.25	81.33	80.14	7.77	31.69	57.65	35.76	94.24	97.35	131.33	29.1	0.48	15.5	22.54	122.58	10.62	53.62	34.790009999999995	16.42575	44.322375	22.081094999999998	21.758010000000002	2.109555	8.603835	15.651975	9.708839999999999	25.586159999999996	26.430525	35.656095	7.90065	0.13032	4.20825	6.11961	33.28047	2.88333	14.55783	17.484457105263157
trinityContig14327||sp|Q8BX37.2|	1317	1158.35	38.61578947368421	123.59	21.2	88.62	47.76	291.07	397.85	238.18	20.84	336.05	431.27	310.79	86.4	286.1	37.32	93.51	52.9	445.28	146.5	132.6	19.92	25.2	15.07	8.2	70.8	73.25	59.36	8.11	53.91	90.85	68.47	18.47	60.35	10.13	20.7	6.64	66.95	28.44	28.88	5.40828	6.8418	4.091505000000001	2.2262999999999997	19.2222	19.887375	16.116239999999998	2.2018649999999997	14.636565	24.665774999999996	18.589605	5.0146049999999995	16.385025	2.750295	5.62005	1.80276	18.176925	7.72146	7.84092	10.484186842105263
trinityContig1435||sp|Q0V882.1|	711	552.35	392.5936842105263	1523	179	1246	1268	902	289	817	633	1034	1090	820	1333	943	113	685	1129	1368	653	1194	514.93	440.79	445.89	453.14	453.54	110.61	417.24	513.99	347.55	475.41	375.89	592.77	409.23	63.5	313	294.91	432.05	264.66	540.18	139.803495	119.674485	121.05913499999998	123.02750999999999	123.13611000000002	30.030615	113.28066000000001	139.54828500000002	94.359825	129.07381500000002	102.054135	160.93705500000002	111.10594499999999	17.24025	84.9795	80.068065	117.301575	71.85519000000001	146.65887	106.5891852631579
trinityContig14352||sp|Q9CQR4.1|	432	273.35	15.51421052631579	3.73	0	6.07	5.12	27.5	29.01	12.1	6.16	22.71	44.1	22.54	53.53	5.21	5.54	22.93	18.39	66.21	10.64	0	2.55	0	4.42	3.65	27.18	22.07	11.96	10.02	15.39	37.92	20.57	47.34	4.41	6.14	20.55	9.57	42.38	8.65	0	0.6923249999999999	0	1.20003	0.990975	7.37937	5.992005000000001	3.2471400000000004	2.72043	4.178385	10.29528	5.584755	12.85281	1.197315	1.6670099999999999	5.579325	2.598255	11.506170000000001	2.348475	0	4.212108157894737
trinityContig14369||sp|Q99JW1.1|	906	747.35	14.958421052631579	122	5	88	117	25	29	21	31	49	33	83	40	32	5	22	44	89	59	44	30.49	9.16	23.23	31.02	9.36	8.24	8.02	18.65	12.18	10.71	28.23	13.2	10.36	2.09	7.49	8.53	20.76	17.71	14.78	8.278035	2.48694	6.306945000000001	8.42193	2.5412399999999997	2.2371600000000003	2.1774299999999998	5.0634749999999995	3.3068699999999995	2.907765	7.664445	3.5838	2.81274	0.5674349999999999	2.033535	2.315895	5.636340000000001	4.8082650000000005	4.01277	4.061211315789474
trinityContig14378||sp|Q4R3C7.3|	417	258.35	63.08842105263158	75	7	80	117	35	83	79	33	99	47	45	73	46	59	55	85	76	208	56	54.21	35.9	61.67	87.92	36.49	66.66	82.17	56.73	70.99	42.64	43.36	68.18	40.98	69	51.96	46.7	51.49	178.57	53.06	14.718015	9.74685	16.743405000000003	23.87028	9.907035	18.09819	22.309155	15.402194999999999	19.273784999999997	11.57676	11.77224	18.51087	11.12607	18.7335	14.10714	12.679050000000002	13.979535	48.481755	14.40579	17.128506315789473
trinityContig14382||sp|P16580.1|	1122	963.35	16.302105263157895	51.04	2.1	299.99	41.82	42.88	20.76	114.59	17.55	15.95	6.29	0	203.77	43.06	0	20.77	0	448.7	0	49.14	9.89	2.99	61.38	8.62	12.51	4.59	34.19	8.2	3.08	1.59	0	52.31	10.88	0	5.51	0	81.15	0	12.85	2.6851350000000003	0.8117850000000001	16.66467	2.34033	3.396465	1.246185	9.282585	2.2262999999999997	0.8362200000000001	0.43168500000000004	0	14.202164999999999	2.95392	0	1.495965	0	22.032225000000004	0	3.488775	4.426021578947369
trinityContig14386||sp|Q6ZTN6.3|	1911	1752.35	20.02578947368421	335	28	318	226	150	53	92	103	152	171	222	181	118	16	45	138	304	73	94	35.7	22.09	35.71	25.72	24.23	6.47	15.27	26.52	16.13	23.91	32.41	25.65	16.55	2.88	6.62	11.48	30.2	9.38	13.57	9.69255	5.997435	9.695265000000001	6.98298	6.578444999999999	1.756605	4.145804999999999	7.2001800000000005	4.379295	6.4915650000000005	8.799315	6.963975	4.493325	0.78192	1.7973299999999999	3.11682	8.1993	2.54667	3.6842550000000003	5.437001842105263
trinityContig14390||sp|Q9BV81.1|	333	174.35	53.015263157894736	82	5	71	53	44	25	8	25	55	45	80	39	45	10	15	49	55	31	44	87.83	37.12	81.66	58.15	66.16	29.26	11.82	63.12	58.32	59.06	112.53	53.13	57.34	16.92	20.39	39.32	55.39	39.11	60.66	23.845844999999997	10.078079999999998	22.17069	15.787725	17.96244	7.944090000000001	3.20913	17.137079999999997	15.833879999999999	16.03479	30.551895000000002	14.424795000000001	15.56781	4.593780000000001	5.5358849999999995	10.67538	15.038385	10.618364999999999	16.46919	14.393643947368421
trinityContig14437||sp|Q5RCA3.1|	486	327.35	11.83	46.08	11.23	0	15.92	7.52	37.45	14.06	0	25.28	0	0	0	0	12.1	45.47	0	42.02	25.42	1.92	26.29	45.9	0	9.5	6.26	23.91	11.77	0	14.32	0	0	0	0	11.29	34.35	0	22.44	17.29	1.45	7.137734999999999	12.46185	0	2.57925	1.6995899999999997	6.4915650000000005	3.195555	0	3.8878800000000004	0	0	0	0	3.065235	9.326025	0	6.092460000000001	4.694235	0.393675	3.211845
trinityContig14465||sp|Q63739.1|	472	313.35	24.76578947368421	51	4	40	60	34	21	42	13	26	22	67	52	40	3	13	33	63	36	22	30.4	17.06	25.36	37.38	29.52	13.99	36.59	18.48	15.38	16.61	53.53	40.28	29.77	2.92	10.24	15.03	35.15	25.56	17.3	8.2536	4.63179	6.88524	10.148670000000001	8.01468	3.798285	9.934185000000001	5.017320000000001	4.17567	4.509615	14.533395	10.93602	8.082555000000001	0.79278	2.7801600000000004	4.080645	9.543225	6.939539999999999	4.69695	6.723911842105263
trinityContig14476||sp|Q96B67.1|	1239	1080.35	22.974736842105262	176	11	194	85	161	9	41	83	105	113	209	250	75	3	14	54	232	51	108	30.42	14.01	35.38	15.64	41.95	1.78	10.94	34.6	18.06	25.5	49.34	57.28	16.94	0.87	3.32	7.26	37.41	10.61	25.21	8.259030000000001	3.803715	9.605670000000002	4.2462599999999995	11.389425000000001	0.48327	2.97021	9.3939	4.903289999999999	6.92325	13.39581	15.551520000000002	4.59921	0.23620500000000003	0.90138	1.9710899999999998	10.156815	2.8806149999999997	6.844515000000001	6.237641052631579
trinityContig14481||sp|Q13098.4|	1464	1305.35	14.704736842105262	102	11	136	144	60	46	60	56	116	88	89	113	63	16	50	79	151	106	67	14.59	11.62	20.52	21.96	12.97	7.52	13.3	19.34	16.52	16.47	17.41	21.46	11.82	3.86	9.84	8.81	20.15	18.27	12.96	3.961185	3.15483	5.571179999999999	5.96214	3.5213550000000002	2.04168	3.61095	5.2508099999999995	4.48518	4.471604999999999	4.726815	5.82639	3.20913	1.04799	2.67156	2.391915	5.470724999999999	4.960305	3.51864	3.992336052631579
trinityContig14504||sp|Q5ZKX6.1|	558	399.35	15.11	29	6	33	27	29	11	17	22	34	29	35	34	19	6	21	33	15	47	19	13.56	20.25	16.37	13.27	19.96	5.79	11.81	24.63	15.79	17.33	22.06	20.79	11.25	4.62	13.12	11.86	6.56	26.26	11.81	3.68154	5.497875	4.4444550000000005	3.6028049999999996	5.4191400000000005	1.571985	3.2064150000000002	6.6870449999999995	4.286985	4.705095	5.98929	5.6444849999999995	3.054375	1.2543300000000002	3.5620799999999995	3.2199899999999997	1.7810399999999997	7.129590000000001	3.2064150000000002	4.102365
trinityContig14512||sp|Q5ZMB2.1|	570	411.35	13.284210526315789	0	0	81.29	145.62	0	19.99	0	7.73	22.96	23.23	0	35.53	13.67	0	11.47	10.94	42.05	47.73	29.41	0	0	39.15	69.53	0	10.21	0	8.41	10.35	13.49	0	21.1	7.87	0	6.96	3.82	17.85	25.9	17.76	0	0	10.629225	18.877395	0	2.772015	0	2.283315	2.810025	3.6625349999999997	0	5.728650000000001	2.136705	0	1.8896400000000002	1.0371299999999999	4.846275	7.03185	4.82184	3.606663157894737
trinityContig14519||sp|P48463.1|	930	771.35	84.00526315789473	455	32	366	405	223	171	210	146	304	302	521	267	289	65	147	305	385	501	183	110.16	56.8	93.61	104.08	80.92	47.09	77.76	85.1	73.21	94.98	171.75	85.41	90.75	26.34	48.51	57.29	87	145.75	59.59	29.908439999999995	15.4212	25.415115	28.257720000000003	21.96978	12.784935	21.11184	23.104649999999996	19.876514999999998	25.78707	46.630125	23.188814999999998	24.638625	7.1513100000000005	13.170465	15.554235	23.6205	39.571125	16.178685	22.80742894736842
trinityContig14532||sp|Q5R587.1|	633	474.35	22.099473684210526	72	7	45	64	31	24	36	20	61	44	69	35	35	22	37	53	53	108	35	28.35	20	18.77	26.57	18.07	10.67	21.26	18.88	23.87	22.26	36.74	18.08	17.58	14.34	19.59	16.08	19.5	50.9	18.38	7.697025	5.43	5.096055	7.213755	4.906005	2.896905	5.77209	5.12592	6.480705	6.04359	9.974910000000001	4.90872	4.77297	3.89331	5.318684999999999	4.36572	5.29425	13.81935	4.99017	6.000007105263158
trinityContig14562||sp|Q8HYL8.2|	1986	1827.35	10.450526315789475	109	13	152	152	115	44	91	37	92	105	66	131	29	2	29	84	213	44	49	11.14	9.84	16.37	16.59	17.82	5.15	14.49	9.14	9.36	14.08	9.24	17.8	3.9	0.35	4.09	6.7	20.29	5.42	6.79	3.0245100000000003	2.67156	4.4444550000000005	4.504185	4.8381300000000005	1.3982250000000003	3.9340349999999997	2.48151	2.5412399999999997	3.82272	2.5086600000000003	4.8327	1.05885	0.09502499999999998	1.110435	1.81905	5.508735	1.47153	1.8434849999999998	2.837317894736842
trinityContig14570||sp|Q2TBL9.1|	747	588.35	2.9215789473684213	5.06	0	32.43	18.84	0	2.11	15.19	2.12	4.03	4.14	4.13	17.52	0	2.05	9.5	0	5.75	18.73	2.19	1.61	0	10.89	6.33	0	0.76	7.3	1.62	1.27	1.7	1.78	7.32	0	1.08	4.08	0	1.71	7.13	0.93	0.43711500000000003	0	2.9566350000000003	1.718595	0	0.20634	1.98195	0.43983	0.34480500000000003	0.46155	0.48327	1.98738	0	0.29322000000000004	1.10772	0	0.464265	1.9357950000000002	0.252495	0.7932086842105264
trinityContig14574||sp|Q9Z1Z3.1|	1791	1632.35	23.51578947368421	427	29	557	287	203	32	45	67	113	209	332	194	94	3	43	113	328	27	60	48.85	24.54	67.15	35.05	35.18	4.19	8.01	18.52	12.87	31.35	52.01	29.5	14.14	0.58	6.78	10.08	34.98	3.72	9.3	13.262775	6.662609999999999	18.231225000000002	9.516074999999999	9.55137	1.137585	2.174715	5.02818	3.4942049999999996	8.511525	14.120714999999999	8.00925	3.83901	0.15746999999999997	1.84077	2.73672	9.497069999999999	1.00998	2.5249500000000005	6.384536842105263
trinityContig14619||sp|P63146.1|	459	300.35	40.88473684210526	54	7	55	64	37	64	43	37	80	67	36	34	43	39	50	81	38	134	36	33.58	31.09	36.4	41.55	33.45	44.43	38.96	54.85	49.37	52.66	29.97	27.44	33.3	39.51	40.99	38.44	22.13	99.19	29.5	9.11697	8.440935000000001	9.8826	11.280824999999998	9.081675	12.062745	10.57764	14.891775	13.403954999999998	14.297189999999999	8.136855	7.449960000000001	9.040949999999999	10.726965	11.128785	10.436459999999999	6.0082949999999995	26.930085	8.00925	11.100206052631579
trinityContig14629||sp|Q4R4C9.1|	1587	1428.35	70.10368421052631	581	105	670	546	669	109	281	324	476	545	484	565	347	40	276	505	598	269	302	75.96	101.44	92.34	76.14	132.3	16.3	57.02	102.28	61.94	93.32	86.59	98.11	59.56	8.82	49.68	51.47	72.9	42.37	53.43	20.62314	27.54096	25.07031	20.67201	35.919450000000005	4.42545	15.480930000000003	27.76902	16.81671	25.33638	23.509185000000002	26.636865000000004	16.17054	2.39463	13.48812	13.974104999999998	19.792350000000003	11.503454999999999	14.506245000000002	19.033150263157896
trinityContig14674||sp|P63017.1|	1947	1788.35	72.51578947368421	1067	54	1059	1171	401	762	319	296	545	527	464	591	340	173	222	503	1058	1001	281	111.42	41.75	116.52	130.58	63.48	91.12	51.89	74.68	56.65	72.21	66.38	82.07	46.75	30.54	31.99	40.99	102.99	126.02	39.77	30.250529999999998	11.335125	31.63518	35.45247	17.23482	24.73908	14.088135000000001	20.27562	15.380475	19.605014999999998	18.02217	22.282004999999998	12.692625	8.291609999999999	8.685284999999999	11.128785	27.961785	34.21443	10.797555000000001	19.688036842105262
trinityContig14708||sp|Q08392.1|	666	507.35	12.476842105263158	0.56	2.25	12.48	332.32	12.13	39.42	51.91	2.51	32.74	0	0	2.76	0	2.09	0	37.93	44.92	0	4.18	0.2	6.02	4.86	129.13	6.62	16.4	28.75	2.22	11.98	0	0	1.33	0	1.28	0	10.77	15.45	0	2.05	0.0543	1.6344299999999998	1.31949	35.058795	1.7973299999999999	4.4525999999999994	7.805625	0.60273	3.25257	0	0	0.36109500000000005	0	0.34752000000000005	0	2.924055	4.194675	0	0.5565749999999999	3.3874626315789476
trinityContig14717||sp|P62736.1|	1134	975.35	31.61263157894737	311	46	106	490	79	43	35	56	89	76	142	153	146	12	153	106	194	60	117	59.55	64.81	21.42	99.8	22.77	9.39	10.32	25.85	16.96	18.97	37.1	38.8	36.46	3.86	40.11	15.78	34.65	13.82	30.22	16.167825	17.595914999999998	5.81553	27.0957	6.182054999999999	2.549385	2.80188	7.018275	4.60464	5.150354999999999	10.07265	10.534199999999998	9.898890000000002	1.04799	10.889864999999999	4.284269999999999	9.407475	3.75213	8.20473	8.58282947368421
trinityContig14717||sp|Q9N0V4.3|	657	498.35	203.61789473684212	355	29	369	335	366	700	444	172	477	351	299	423	468	700	895	622	365	577	178	133.03	78.95	146.46	132.48	203.37	296.41	250.14	154.65	177.67	169.23	151.67	208.13	224.22	434.87	451.8	179.8	127.81	258.97	89.08	36.117645	21.434925	39.76389	35.96832	55.214955	80.47531500000001	67.91301	41.987475	48.237404999999995	45.945944999999995	41.178405	56.50729499999999	60.875730000000004	118.067205	122.6637	48.81570000000001	34.700415	70.310355	24.185219999999997	55.28225842105263
trinityContig14728||sp|B5FZ63.1|	291	132.35	117.63105263157895	42	5	39	71	77	107	70	27	82	65	81	66	47	114	71	116	43	146	45	59.26	47.83	59.49	101.18	148.66	162.37	131.01	89.04	114.33	109.82	147.93	116.65	76.3	248.37	123.64	120.91	57.22	240.67	80.31	16.08909	12.985845	16.151535	27.470370000000003	40.36118999999999	44.083455	35.569215	24.17436	31.040595	29.816129999999998	40.162995	31.670475	20.71545	67.432455	33.568259999999995	32.827065	15.535229999999999	65.341905	21.804165	31.936830789473685
trinityContig14757||sp|Q8N5M4.1|	549	390.35	10.347894736842106	12.96	1.54	0	25.44	13.44	37.96	2	0	39.66	28.31	18.68	50.2	22.8	1.49	13.23	36.69	33.81	7.46	8.11	6.2	5.32	0	12.79	9.46	20.42	1.42	0	18.85	17.3	12.04	31.38	13.79	1.17	8.45	13.48	15.13	4.26	5.15	1.6833	1.4443800000000002	0	3.472485	2.56839	5.54403	0.38553	0	5.117775000000001	4.69695	3.2688599999999997	8.51967	3.743985	0.31765499999999997	2.2941749999999996	3.6598200000000003	4.107795	1.15659	1.3982250000000003	2.8094534210526314
trinityContig14759||sp|P60006.1|	369	210.35	11.264736842105263	13.04	3	15.77	5	10.5	13.54	0	3.61	1.99	9.92	3.28	10.01	17.07	12.16	7.98	7.49	22.82	30.67	1	11.58	18.7	14.98	4.58	13.27	13.26	0	7.6	1.75	10.92	3.85	11.39	18.36	17.26	9.13	5.02	19.02	32.21	1.15	3.14397	5.07705	4.06707	1.24347	3.6028049999999996	3.6000900000000002	0	2.0634	0.475125	2.9647799999999997	1.045275	3.092385	4.98474	4.68609	2.478795	1.36293	5.16393	8.745015	0.312225	3.058376052631579
trinityContig14825||sp|Q08156.1|	2859	2700.35	8.612105263157895	167	13	171	196	158	3	75	37	81	127	145	217	22	0	6	58	351	0	86	11.55	6.67	12.45	14.5	16.61	0.24	8.12	6.19	5.58	11.55	13.76	19.99	2.01	0	0.57	3.14	22.62	0	8.08	3.1358250000000005	1.810905	3.380175	3.93675	4.509615	0.06516	2.20458	1.6805850000000002	1.5149700000000001	3.1358250000000005	3.73584	5.4272849999999995	0.545715	0	0.154755	0.85251	6.14133	0	2.19372	2.3381865789473686
trinityContig14826||sp|Q2KIA2.1|	378	219.35	22.94105263157895	0.09	6.78	0	0.86	53.21	67.87	0	0	0	0	0	10	75.57	0	0	0	0	175.38	0	0.08	40.59	0	0.77	64.68	63.8	0	0	0	0	0	10.93	78.25	0	0	0	0	176.78	0	0.021720000000000003	11.020185000000001	0	0.20905500000000002	17.56062	17.3217	0	0	0	0	0	2.967495	21.244875	0	0	0	0	47.99577	0	6.228495789473684
trinityContig14831||sp|Q764M5.1|	2241	2082.35	5.87421052631579	32	7	54	369	43	40	22	17	44	48	44	39	13	3	24	37	61	108	24	2.87	4.65	5.1	35.36	5.85	4.11	3.08	3.69	3.93	5.65	5.41	4.65	1.54	0.46	2.97	2.59	5.1	11.68	2.92	0.779205	1.2624750000000002	1.3846499999999997	9.60024	1.5882749999999999	1.115865	0.8362200000000001	1.001835	1.0669950000000001	1.533975	1.468815	1.2624750000000002	0.41811000000000004	0.12489000000000001	0.806355	0.703185	1.3846499999999997	3.17112	0.79278	1.5948481578947369
trinityContig14923||sp|P70079.1|	1260	1101.35	25.44736842105263	273	19	135	177	102	250	131	46	75	35	104	163	60	59	105	138	218	140	56	46.29	23.74	24.15	31.96	26.08	48.39	34.3	18.81	12.66	7.75	24.09	36.64	13.3	16.83	24.43	18.21	34.48	28.57	12.82	12.567734999999999	6.44541	6.556725	8.677140000000001	7.0807199999999995	13.137885	9.312449999999998	5.106914999999999	3.43719	2.104125	6.5404349999999996	9.94776	3.61095	4.569344999999999	6.632745	4.944015	9.36132	7.756755	3.48063	6.90896052631579
trinityContig14958||sp|Q58DQ5.3|	1149	990.35	56.26	365	27	157	218	245	191	202	115	257	218	265	183	273	225	188	284	273	621	129	68.83	37.47	31.24	43.73	69.55	41.07	58.67	52.28	48.22	53.61	68.2	45.71	67.16	71.28	48.55	41.64	48.03	140.89	32.81	18.687344999999997	10.173105	8.48166	11.872695	18.882825	11.150505	15.928905000000002	14.194020000000002	13.09173	14.555114999999999	18.5163	12.410265	18.23394	19.352520000000002	13.181325	11.30526	13.040144999999999	38.251635	8.907915000000001	15.27459
trinityContig14988||sp|Q9BRT2.1|	378	219.35	20.023684210526316	11	8	16	27	6	30	13	10	8	8	10	5	12	17	24	16	26	80	7	9.37	47.9	14.56	23.77	7.29	28.2	15.68	20.18	6.75	8.47	11.29	5.47	12.43	23.21	26.41	10.3	20.77	80.64	7.76	2.543955	13.00485	3.95304	6.453555	1.9792349999999999	7.6563	4.25712	5.47887	1.832625	2.299605	3.065235	1.485105	3.374745	6.301515	7.1703149999999996	2.7964500000000005	5.639055	21.89376	2.1068399999999996	5.436430263157894
trinityContig15029||sp|A1A4Q2.1|	537	378.35	17.83736842105263	32	11	17	30	9	20	31	23	39	15	30	26	24	21	34	29	19	75	13	15.79	39.12	8.91	15.55	6.52	11.09	22.66	27.16	19.12	9.45	19.94	16.76	14.95	17.04	22.37	10.99	8.77	44.21	8.51	4.286985	10.62108	2.4190650000000002	4.221825	1.7701799999999999	3.010935	6.15219	7.373939999999999	5.19108	2.5656749999999997	5.413710000000001	4.55034	4.058925	4.62636	6.073455	2.983785	2.381055	12.003015000000001	2.3104649999999998	4.84284552631579
trinityContig15031||sp|Q9BVJ7.1|	456	297.35	24.731578947368423	1.91	8	2.92	0	5.24	44.77	83	45	76.64	63.01	78.82	0	5.35	0	2.27	95.01	0	0	43.28	1.2	35.87	1.95	0	4.78	31.38	75.89	67.37	47.77	50.01	66.27	0	4.18	0	1.88	45.54	0	0	35.81	0.3258	9.738705	0.529425	0	1.29777	8.51967	20.604135	18.290955	12.969555	13.577715	17.992304999999998	0	1.1348699999999998	0	0.51042	12.364109999999998	0	0	9.722415000000002	6.714623684210526
trinityContig15063||sp|Q8K2A8.2|	1323	1164.35	16.483684210526317	130	13	146	141	103	41	27	36	42	50	139	72	95	10	74	69	175	81	105	20.85	15.38	24.7	24.09	24.93	7.51	6.7	13.93	6.7	10.48	30.47	15.32	19.94	2.7	16.3	8.62	26.18	15.64	22.75	5.660775000000001	4.17567	6.70605	6.5404349999999996	6.768495	2.0389649999999997	1.81905	3.7819949999999998	1.81905	2.84532	8.272605	4.1593800000000005	5.413710000000001	0.7330500000000001	4.42545	2.34033	7.10787	4.2462599999999995	6.176625	4.4753202631578946
trinityContig15064||sp|Q5ZIA5.1|	2862	2703.35	35.863684210526316	387	93	381	584	370	262	504	257	562	427	345	494	346	127	437	535	591	488	294	26.73	47.68	27.71	43.15	38.86	20.76	54.49	42.93	38.66	38.81	32.7	45.46	31.6	14.87	41.8	28.89	38.05	40.68	27.58	7.257194999999999	12.94512	7.523265000000001	11.715225	10.55049	5.636340000000001	14.794035000000001	11.655495	10.496189999999999	10.536915	8.878050000000002	12.342390000000002	8.5794	4.037204999999999	11.3487	7.843635000000001	10.330574999999998	11.04462	7.48797	9.736990263157894
trinityContig15069||sp|B7FF67.1|	432	273.35	18.92105263157895	30	5	15	114	23	10	5	2	33	15	22	66	8	1	0	38	31	15	12	20.5	24.3	10.92	81.11	22.73	7.61	4.94	3.25	22.37	12.9	20.07	58.37	6.76	1.11	0	19.77	19.84	12.18	10.77	5.56575	6.59745	2.9647799999999997	22.021365	6.171195000000001	2.066115	1.34121	0.882375	6.073455	3.50235	5.4490050000000005	15.847454999999998	1.8353399999999997	0.301365	0	5.367554999999999	5.38656	3.3068699999999995	2.924055	5.137065789473684
trinityContig15150||sp|Q6AY80.3|	659	500.35	5.876315789473685	14	1	7	7	17	15	7	12	29	4	14	15	13	11	12	15	13	23	5	5.23	2.71	2.77	2.76	9.41	6.33	3.93	10.75	10.76	1.92	7.07	7.35	6.2	6.81	6.03	4.32	4.53	10.28	2.49	1.419945	0.735765	0.752055	0.74934	2.554815	1.718595	1.0669950000000001	2.918625	2.92134	0.52128	1.919505	1.995525	1.6833	1.8489149999999999	1.637145	1.1728800000000001	1.2298950000000002	2.7910199999999996	0.676035	1.5954197368421053
trinityContig1517||sp|Q9BT22.2|	1416	1257.35	28.974736842105262	181	17	254	163	120	145	253	108	147	217	218	118	96	64	91	150	213	173	142	26.88	18.63	39.78	25.8	26.92	24.61	58.19	38.71	21.73	42.15	44.27	23.26	18.68	16.02	18.58	17.35	29.5	30.95	28.51	7.2979199999999995	5.058045	10.80027	7.0047	7.3087800000000005	6.681615	15.798585000000001	10.509765000000002	5.899695	11.443725	12.019305000000001	6.3150900000000005	5.071619999999999	4.34943	5.04447	4.7105250000000005	8.00925	8.402925	7.740465000000001	7.8666410526315795
trinityContig15173||sp|Q9JHI9.1|	1734	1575.35	5.2984210526315785	49	3	63	237	31	12	14	36	36	28	9	39	7	2	1	13	46	42	26	5.81	2.63	7.87	29.98	5.56	1.63	2.58	10.31	4.25	4.35	1.46	6.14	1.09	0.4	0.16	1.2	5.08	6	4.17	1.577415	0.7140449999999999	2.136705	8.139569999999999	1.5095399999999999	0.44254499999999997	0.70047	2.7991650000000003	1.153875	1.1810249999999998	0.39639	1.6670099999999999	0.29593500000000006	0.1086	0.043440000000000006	0.3258	1.3792200000000001	1.629	1.132155	1.4385213157894736
trinityContig15212||Toxin2074_SVSP	747	588.35	10.06	17	2	49	15	54	30	11	30	33	13	10	21	39	14	22	13	24	42	17	5.4	4.63	16.46	5.04	25.53	10.79	5.29	22.88	10.41	5.33	4.31	8.78	15.92	7.4	9.45	3.19	7.11	15.99	7.23	1.4661000000000002	1.257045	4.46889	1.36836	6.931394999999999	2.9294849999999997	1.436235	6.21192	2.826315	1.447095	1.170165	2.3837699999999997	4.32228	2.0091	2.5656749999999997	0.866085	1.930365	4.341285	1.9629450000000002	2.73129
